401,2011,152,1145,2.0423,1846.9,4.151,6.356,4.62,3.089,3.91
401,2011,152,1200,2.1473,1851.9,4.117,6.338,4.572,3.051,3.878
401,2011,152,1215,2.255,1856.9,4.122,6.34,4.535,3.035,3.855
401,2011,152,1230,2.3239,1850,4.083,6.306,4.49,3.002,3.843
401,2011,152,1245,2.3939,1843.2,4.09,6.305,4.465,3.006,3.842
401,2011,152,1300,2.465,1836.3,4.067,6.312,4.435,2.983,3.83
401,2011,152,1315,2.5372,1829.5,4.097,6.34,4.413,2.966,3.833
401,2011,152,1330,2.5623,1788.2,4.085,6.366,4.396,2.951,3.862
401,2011,152,1345,2.5876,1746.9,4.068,6.371,4.374,2.968,3.871
401,2011,152,1400,2.613,1705.7,4.083,6.383,4.349,2.95,3.855
401,2011,152,1415,2.6386,1664.4,4.09,6.365,4.328,2.927,3.851
401,2011,152,1430,2.6859,1602.9,4.055,6.378,4.314,2.908,3.879
401,2011,152,1445,2.7336,1541.3,4.073,6.394,4.307,2.895,3.864
401,2011,152,1500,2.7817,1479.8,4.076,6.398,4.305,2.886,3.872
401,2011,152,1515,2.8303,1418.2,4.092,6.4,4.321,2.878,3.873
401,2011,152,1530,2.9065,1336.7,4.073,6.395,4.335,2.871,3.892
401,2011,152,1545,2.9842,1255.3,4.099,6.409,4.364,2.88,3.891
401,2011,152,1600,3.0634,1173.8,4.09,6.383,4.385,2.883,3.894
401,2011,152,1615,3.1441,1092.3,4.107,6.402,4.419,2.901,3.918
401,2011,152,1630,2.9364,999.9,4.117,6.422,4.453,2.917,3.943
401,2011,152,1645,2.7339,907.51,4.102,6.395,4.479,2.936,3.97
401,2011,152,1700,2.5366,815.13,4.141,6.472,4.544,2.986,4.002
401,2011,152,1715,2.3444,722.75,4.183,6.55,4.6,3.03,4.053
401,2011,152,1730,2.1021,608.91,4.244,6.637,4.684,3.089,4.106
401,2011,152,1745,1.8777,495.07,4.327,6.768,4.832,3.112,4.181
401,2011,152,1800,1.6702,381.23,4.399,6.881,4.94,3.179,4.263
401,2011,152,1815,1.4784,267.39,4.516,7.02,5.148,3.316,4.384
401,2011,152,1830,1.327,208.54,4.612,7.13,5.295,3.421,4.493
401,2011,152,1845,1.1859,149.69,4.702,7.22,5.436,3.537,4.633
401,2011,152,1900,1.0546,90.836,4.774,7.3,5.571,3.627,4.783
401,2011,152,1915,0.93251,31.986,4.88,7.39,5.732,3.753,4.958
401,2011,152,1930,0.87537,23.99,4.975,7.48,5.995,3.941,5.148
401,2011,152,1945,0.82032,15.993,5.043,7.56,6.173,4.093,5.293
401,2011,152,2000,0.76727,7.9965,5.101,7.62,6.353,4.265,5.414
401,2011,152,2015,0.71619,0,5.15,7.67,6.517,4.447,5.514
401,2011,152,2030,0.67709,0,5.189,7.72,6.638,4.596,5.589
401,2011,152,2045,0.63884,0,5.222,7.76,6.727,4.76,5.647
401,2011,152,2100,0.60142,0,5.247,7.79,6.792,4.906,5.698
401,2011,152,2115,0.56484,0,5.269,7.81,6.843,4.986,5.742
401,2011,152,2130,0.52589,0,5.29,7.83,6.883,5.051,5.777
401,2011,152,2145,0.48794,0,5.306,7.85,6.914,5.103,5.804
401,2011,152,2200,0.45098,0,5.32,7.86,6.939,5.152,5.827
401,2011,152,2215,0.41499,0,5.333,7.87,6.959,5.196,5.845
401,2011,152,2230,0.41628,0,5.344,7.88,6.979,5.23,5.861
401,2011,152,2245,0.41756,0,5.352,7.89,6.996,5.265,5.875
401,2011,152,2300,0.41885,0,5.362,7.9,7.01,5.292,5.886
401,2011,152,2315,0.42013,0,5.371,7.91,7.02,5.316,5.894
401,2011,152,2330,0.37646,0,5.377,7.91,7.03,5.331,5.905
401,2011,152,2345,0.33426,0,5.386,7.91,7.04,5.356,5.928
401,2011,152,2400,0.29349,0,5.397,7.9,7.05,5.381,5.934
401,2011,153,15,0.25413,0,5.406,7.9,7.06,5.404,5.936
401,2011,153,30,0.25037,0,5.414,7.9,7.07,5.425,5.949
401,2011,153,45,0.24663,0,5.424,7.9,7.07,5.443,5.95
401,2011,153,100,0.24291,0,5.428,7.91,7.08,5.458,5.946
401,2011,153,115,0.23922,0,5.431,7.91,7.08,5.469,5.942
401,2011,153,130,0.21875,0,5.433,7.91,7.08,5.481,5.944
401,2011,153,145,0.19871,0,5.439,7.91,7.08,5.492,5.947
401,2011,153,200,0.17908,0,5.447,7.91,7.09,5.5,5.956
401,2011,153,215,0.15987,0,5.456,7.91,7.09,5.509,5.962
401,2011,153,230,0.1515,0,5.459,7.91,7.09,5.514,5.96
401,2011,153,245,0.14323,0,5.465,7.91,7.09,5.521,5.957
401,2011,153,300,0.13507,0,5.469,7.91,7.09,5.526,5.955
401,2011,153,315,0.127,0,5.478,7.9,7.1,5.53,5.961
401,2011,153,330,0.12392,0,5.484,7.91,7.1,5.536,5.968
401,2011,153,345,0.12085,0,5.491,7.9,7.11,5.541,5.976
401,2011,153,400,0.11779,0,5.503,7.9,7.11,5.546,5.975
401,2011,153,415,0.11475,0,5.504,7.9,7.11,5.549,5.973
401,2011,153,430,0.10777,8.8513,5.506,7.91,7.11,5.555,5.97
401,2011,153,445,0.10089,17.703,5.506,7.91,7.11,5.56,5.966
401,2011,153,500,0.094092,26.554,5.516,7.91,7.11,5.565,5.967
401,2011,153,515,0.087378,35.405,5.52,7.91,7.12,5.568,5.973
401,2011,153,530,0.11123,86.693,5.523,7.91,7.12,5.571,5.981
401,2011,153,545,0.13607,137.98,5.523,7.91,7.12,5.574,5.977
401,2011,153,600,0.1619,189.27,5.522,7.9,7.11,5.576,5.974
401,2011,153,615,0.18877,240.56,5.525,7.91,7.11,5.577,5.968
401,2011,153,630,0.22159,334.5,5.522,7.91,7.1,5.575,5.96
401,2011,153,645,0.25589,428.45,5.52,7.9,7.1,5.573,5.949
401,2011,153,700,0.29171,522.39,5.522,7.9,7.09,5.57,5.941
401,2011,153,715,0.32911,616.34,5.522,7.91,7.09,5.566,5.929
401,2011,153,730,0.39329,709,5.518,7.92,7.09,5.552,5.915
401,2011,153,745,0.46143,801.66,5.504,7.88,7.08,5.494,5.903
401,2011,153,800,0.53371,894.32,5.454,7.8,7.01,5.333,5.891
401,2011,153,815,0.6103,986.97,5.342,7.66,6.738,4.946,5.868
401,2011,153,830,0.71147,1067.8,5.205,7.52,6.308,4.537,5.831
401,2011,153,845,0.81979,1148.6,5.068,7.39,5.951,4.25,5.75
401,2011,153,900,0.93564,1229.4,4.927,7.24,5.665,4.025,5.589
401,2011,153,915,1.0594,1310.3,4.795,7.09,5.434,3.844,5.36
401,2011,153,930,1.1333,1401.1,4.655,6.961,5.248,3.703,5.098
401,2011,153,945,1.2101,1492,4.581,6.872,5.179,3.632,4.9
401,2011,153,1000,1.29,1582.8,4.497,6.764,5.065,3.536,4.69
401,2011,153,1015,1.3731,1673.7,4.424,6.654,4.96,3.461,4.477
401,2011,153,1030,1.4525,1692.4,4.333,6.555,4.87,3.398,4.292
401,2011,153,1045,1.5343,1711.2,4.255,6.474,4.801,3.354,4.141
401,2011,153,1100,1.6184,1729.9,4.212,6.408,4.748,3.319,4.048
401,2011,153,1115,1.7051,1748.7,4.172,6.363,4.701,3.276,3.997
401,2011,153,1130,1.7583,1696.5,4.138,6.342,4.671,3.246,3.962
401,2011,153,1145,1.8125,1644.4,4.159,6.384,4.655,3.221,3.954
401,2011,153,1200,1.8677,1592.3,4.116,6.337,4.611,3.181,3.916
401,2011,153,1215,1.924,1540.1,4.156,6.398,4.601,3.167,3.92
401,2011,153,1230,1.7733,1273.4,4.138,6.361,4.584,3.137,3.914
401,2011,153,1245,1.6295,1006.8,4.317,6.615,4.688,3.199,4.029
401,2011,153,1300,1.4923,740.09,4.113,6.322,4.522,3.082,3.906
401,2011,153,1315,1.3616,473.42,4.255,6.538,4.641,3.149,3.998
401,2011,153,1330,1.0818,587.89,4.431,6.769,4.758,3.221,4.157
401,2011,153,1345,0.83363,702.37,4.601,6.949,4.997,3.369,4.337
401,2011,153,1400,0.61426,816.84,4.828,7.23,5.632,3.767,4.677
401,2011,153,1415,0.42125,931.31,4.962,7.41,6.052,4.071,4.954
401,2011,153,1430,0.55012,1018.5,5.067,7.54,6.325,4.306,5.203
401,2011,153,1445,0.69784,1105.6,5.029,7.53,6.198,4.221,5.276
401,2011,153,1500,0.86639,1192.8,4.855,7.4,5.697,3.946,5.13
401,2011,153,1515,1.0579,1279.9,4.743,7.27,5.443,3.783,4.988
401,2011,153,1530,1.1797,1261.1,4.586,7.11,5.165,3.585,4.732
401,2011,153,1545,1.3,1242.2,4.517,7.01,5.117,3.546,4.612
401,2011,153,1600,1.4187,1223.3,4.343,6.803,4.885,3.358,4.358
401,2011,153,1615,1.5358,1204.5,4.203,6.576,4.72,3.238,4.194
401,2011,153,1630,1.424,1087.9,4.152,6.477,4.719,3.22,4.108
401,2011,153,1645,1.3183,971.35,4.33,6.719,4.848,3.294,4.245
401,2011,153,1700,1.2183,854.78,4.296,6.746,4.869,3.309,4.384
401,2011,153,1715,1.1238,738.22,4.288,6.729,4.909,3.335,4.385
401,2011,153,1730,1.0301,610.41,4.355,6.812,5.021,3.409,4.398
401,2011,153,1745,0.93845,482.6,4.526,7.03,5.187,3.511,4.537
401,2011,153,1800,0.84892,354.79,4.558,7.12,5.316,3.592,4.64
401,2011,153,1815,0.76145,226.98,4.652,7.22,5.498,3.721,4.745
401,2011,153,1830,0.63135,177.5,4.766,7.31,5.689,3.855,4.873
401,2011,153,1845,0.50877,128.01,4.917,7.43,5.939,4.048,5.084
401,2011,153,1900,0.39342,78.53,5.027,7.52,6.256,4.293,5.293
401,2011,153,1915,0.28498,29.047,5.099,7.58,6.457,4.478,5.435
401,2011,153,1930,0.26812,21.785,5.155,7.63,6.62,4.66,5.545
401,2011,153,1945,0.25174,14.523,5.2,7.66,6.748,4.829,5.625
401,2011,153,2000,0.23585,7.2617,5.235,7.69,6.832,4.964,5.68
401,2011,153,2015,0.22044,0,5.262,7.71,6.883,5.07,5.722
401,2011,153,2030,0.20239,0,5.284,7.73,6.918,5.15,5.754
401,2011,153,2045,0.18489,0,5.302,7.75,6.943,5.208,5.776
401,2011,153,2100,0.16791,0,5.315,7.76,6.963,5.252,5.794
401,2011,153,2115,0.15146,0,5.329,7.78,6.979,5.291,5.81
401,2011,153,2130,0.147,0,5.341,7.79,6.995,5.324,5.835
401,2011,153,2145,0.14264,0,5.353,7.8,7.01,5.351,5.849
401,2011,153,2200,0.13836,0,5.364,7.81,7.02,5.375,5.859
401,2011,153,2215,0.13417,0,5.376,7.82,7.03,5.396,5.867
401,2011,153,2230,0.12782,0,5.385,7.83,7.04,5.416,5.875
401,2011,153,2245,0.12154,0,5.394,7.84,7.05,5.433,5.885
401,2011,153,2300,0.11532,0,5.404,7.85,7.06,5.448,5.893
401,2011,153,2315,0.10918,0,5.414,7.85,7.07,5.46,5.9
401,2011,153,2330,0.10256,0,5.422,7.86,7.08,5.475,5.909
401,2011,153,2345,0.096097,0,5.435,7.87,7.09,5.492,5.916
401,2011,153,2400,0.089785,0,5.446,7.88,7.1,5.505,5.928
401,2011,154,15,0.083621,0,5.462,7.89,7.12,5.518,5.936
401,2011,154,30,0.086469,0,5.474,7.89,7.12,5.53,5.943
401,2011,154,45,0.089295,0,5.489,7.9,7.13,5.536,5.94
401,2011,154,100,0.092101,0,5.501,7.91,7.13,5.541,5.939
401,2011,154,115,0.094887,0,5.514,7.92,7.13,5.544,5.936
401,2011,154,130,0.090524,0,5.521,7.92,7.13,5.549,5.944
401,2011,154,145,0.086218,0,5.527,7.92,7.14,5.554,5.955
401,2011,154,200,0.081967,0,5.537,7.92,7.14,5.56,5.955
401,2011,154,215,0.077772,0,5.542,7.94,7.14,5.565,5.954
401,2011,154,230,0.075399,0,5.552,7.94,7.15,5.571,5.954
401,2011,154,245,0.073038,0,5.558,7.95,7.15,5.577,5.955
401,2011,154,300,0.070688,0,5.561,7.95,7.15,5.581,5.956
401,2011,154,315,0.06835,0,5.562,7.95,7.15,5.584,5.951
401,2011,154,330,0.068125,0,5.564,7.95,7.15,5.587,5.955
401,2011,154,345,0.067899,0,5.57,7.94,7.14,5.589,5.953
401,2011,154,400,0.067674,0,5.575,7.95,7.14,5.59,5.948
401,2011,154,415,0.067449,0,5.583,7.95,7.14,5.591,5.943
401,2011,154,430,0.066945,4.8508,5.593,7.95,7.13,5.592,5.938
401,2011,154,445,0.06644,9.7017,5.593,7.95,7.13,5.59,5.94
401,2011,154,500,0.065933,14.553,5.595,7.95,7.13,5.591,5.939
401,2011,154,515,0.065425,19.403,5.595,7.95,7.12,5.59,5.932
401,2011,154,530,0.068106,45.462,5.59,7.94,7.12,5.588,5.928
401,2011,154,545,0.070802,71.521,5.588,7.95,7.12,5.586,5.923
401,2011,154,600,0.073511,97.579,5.592,7.95,7.11,5.581,5.912
401,2011,154,615,0.076234,123.64,5.591,7.95,7.1,5.577,5.907
401,2011,154,630,0.095199,195.43,5.585,7.94,7.1,5.575,5.912
401,2011,154,645,0.11518,267.22,5.578,7.93,7.1,5.571,5.908
401,2011,154,700,0.13622,339.01,5.574,7.93,7.09,5.565,5.898
401,2011,154,715,0.15835,410.8,5.568,7.92,7.08,5.561,5.886
401,2011,154,730,0.20449,567.27,5.558,7.92,7.07,5.556,5.872
401,2011,154,745,0.25326,723.73,5.544,7.93,7.07,5.555,5.857
401,2011,154,800,0.30479,880.2,5.539,7.93,7.07,5.546,5.845
401,2011,154,815,0.35916,1036.7,5.547,7.93,7.07,5.513,5.839
401,2011,154,830,0.44414,1108.2,5.545,7.91,6.975,5.309,5.832
401,2011,154,845,0.53605,1179.8,5.496,7.83,6.718,4.95,5.824
401,2011,154,900,0.63526,1251.3,5.343,7.64,6.051,4.364,5.793
401,2011,154,915,0.74221,1322.9,5.149,7.44,5.598,4.039,5.685
401,2011,154,930,0.84615,1413.7,4.972,7.28,5.407,3.869,5.497
401,2011,154,945,0.95594,1504.5,4.839,7.16,5.303,3.748,5.31
401,2011,154,1000,1.0718,1595.3,4.642,6.941,5.088,3.587,4.988
401,2011,154,1015,1.194,1686.2,4.502,6.781,4.991,3.519,4.697
401,2011,154,1030,1.3087,1726.6,4.412,6.666,4.914,3.458,4.464
401,2011,154,1045,1.4264,1767,4.337,6.55,4.841,3.4,4.27
401,2011,154,1100,1.5472,1807.5,4.231,6.438,4.768,3.35,4.142
401,2011,154,1115,1.6712,1847.9,4.191,6.377,4.76,3.337,4.064
401,2011,154,1130,1.7294,1855.9,4.171,6.351,4.738,3.313,4.007
401,2011,154,1145,1.789,1863.9,4.165,6.359,4.727,3.292,3.953
401,2011,154,1200,1.8498,1871.9,4.177,6.386,4.705,3.262,3.932
401,2011,154,1215,1.912,1879.9,4.168,6.383,4.674,3.227,3.915
401,2011,154,1230,1.9761,1770.2,4.131,6.356,4.639,3.194,3.905
401,2011,154,1245,2.0414,1660.4,4.121,6.344,4.617,3.17,3.886
401,2011,154,1300,2.1079,1550.6,4.129,6.347,4.603,3.153,3.892
401,2011,154,1315,2.1757,1440.9,4.224,6.496,4.633,3.17,3.94
401,2011,154,1330,2.2047,1395.7,4.17,6.405,4.581,3.13,3.919
401,2011,154,1345,2.2339,1350.5,4.172,6.399,4.585,3.115,3.936
401,2011,154,1400,2.2631,1305.4,4.304,6.594,4.655,3.159,4.056
401,2011,154,1415,2.2925,1260.2,4.23,6.496,4.62,3.124,4.004
401,2011,154,1430,2.3369,1269.1,4.167,6.435,4.558,3.084,3.976
401,2011,154,1445,2.3817,1277.9,4.139,6.388,4.548,3.066,3.93
401,2011,154,1500,2.427,1286.8,4.194,6.489,4.588,3.087,3.965
401,2011,154,1515,2.4728,1295.7,4.21,6.507,4.599,3.089,3.962
401,2011,154,1530,2.4022,1186.4,4.148,6.452,4.574,3.07,3.937
401,2011,154,1545,2.3323,1077.2,4.149,6.439,4.577,3.061,3.929
401,2011,154,1600,2.2632,967.99,4.162,6.464,4.608,3.08,3.929
401,2011,154,1615,2.1948,858.77,4.178,6.471,4.633,3.083,3.945
401,2011,154,1630,1.9569,728.52,4.213,6.52,4.677,3.114,3.981
401,2011,154,1645,1.7324,598.27,4.246,6.554,4.728,3.149,4.014
401,2011,154,1700,1.521,468.02,4.414,6.789,4.857,3.226,4.15
401,2011,154,1715,1.3221,337.78,4.418,6.849,4.881,3.256,4.21
401,2011,154,1730,1.1639,299.96,4.599,7.05,5.063,3.377,4.356
401,2011,154,1745,1.0144,262.15,4.712,7.17,5.22,3.483,4.518
401,2011,154,1800,0.8732,224.34,4.774,7.24,5.383,3.598,4.643
401,2011,154,1815,0.73991,186.52,4.838,7.3,5.589,3.734,4.775
401,2011,154,1830,0.6786,147.16,4.874,7.34,5.699,3.808,4.886
401,2011,154,1845,0.62002,107.79,4.934,7.39,5.854,3.918,5.027
401,2011,154,1900,0.56408,68.421,5.005,7.45,6.095,4.096,5.188
401,2011,154,1915,0.51069,29.054,5.058,7.51,6.283,4.253,5.324
401,2011,154,1930,0.48778,21.791,5.105,7.56,6.444,4.41,5.434
401,2011,154,1945,0.46561,14.527,5.142,7.6,6.548,4.515,5.517
401,2011,154,2000,0.44415,7.2636,5.176,7.63,6.648,4.633,5.582
401,2011,154,2015,0.42338,0,5.209,7.67,6.743,4.765,5.64
401,2011,154,2030,0.39498,0,5.238,7.71,6.812,4.876,5.688
401,2011,154,2045,0.36741,0,5.263,7.73,6.86,4.959,5.725
401,2011,154,2100,0.34066,0,5.283,7.76,6.898,5.032,5.753
401,2011,154,2115,0.31472,0,5.3,7.78,6.93,5.099,5.781
401,2011,154,2130,0.30112,0,5.32,7.8,6.954,5.156,5.804
401,2011,154,2145,0.28784,0,5.336,7.81,6.976,5.205,5.83
401,2011,154,2200,0.27486,0,5.353,7.82,6.995,5.248,5.848
401,2011,154,2215,0.26219,0,5.366,7.83,7.01,5.282,5.858
401,2011,154,2230,0.25889,0,5.379,7.84,7.02,5.312,5.866
401,2011,154,2245,0.25562,0,5.392,7.85,7.03,5.342,5.874
401,2011,154,2300,0.25236,0,5.406,7.86,7.04,5.366,5.883
401,2011,154,2315,0.24912,0,5.419,7.87,7.05,5.388,5.89
401,2011,154,2330,0.22578,0,5.433,7.87,7.06,5.406,5.894
401,2011,154,2345,0.20316,0,5.443,7.88,7.07,5.426,5.9
401,2011,154,2400,0.18124,0,5.456,7.89,7.07,5.445,5.906
401,2011,155,15,0.16,0,5.471,7.89,7.08,5.462,5.92
401,2011,155,30,0.15433,0,5.483,7.9,7.09,5.479,5.94
401,2011,155,45,0.14873,0,5.492,7.9,7.1,5.496,5.94
401,2011,155,100,0.1432,0,5.499,7.9,7.1,5.511,5.94
401,2011,155,115,0.13775,0,5.509,7.91,7.1,5.524,5.94
401,2011,155,130,0.12932,0,5.522,7.92,7.11,5.537,5.941
401,2011,155,145,0.12102,0,5.537,7.93,7.11,5.546,5.944
401,2011,155,200,0.11287,0,5.55,7.94,7.12,5.556,5.953
401,2011,155,215,0.10486,0,5.555,7.94,7.12,5.565,5.952
401,2011,155,230,0.10076,0,5.56,7.94,7.12,5.572,5.955
401,2011,155,245,0.096691,0,5.566,7.94,7.13,5.58,5.965
401,2011,155,300,0.092668,0,5.577,7.95,7.14,5.587,5.971
401,2011,155,315,0.088688,0,5.59,7.96,7.14,5.591,5.972
401,2011,155,330,0.086816,0,5.591,7.96,7.14,5.596,5.976
401,2011,155,345,0.084959,0,5.591,7.97,7.14,5.599,5.969
401,2011,155,400,0.083117,0,5.6,7.97,7.13,5.602,5.961
401,2011,155,415,0.081289,0,5.605,7.99,7.13,5.605,5.955
401,2011,155,430,0.077116,7.7239,5.607,7.99,7.13,5.608,5.949
401,2011,155,445,0.072992,15.448,5.602,7.99,7.13,5.612,5.96
401,2011,155,500,0.068915,23.172,5.605,7.99,7.14,5.616,5.971
401,2011,155,515,0.064885,30.896,5.61,7.99,7.14,5.622,5.975
401,2011,155,530,0.090338,92.232,5.617,7.99,7.14,5.625,5.968
401,2011,155,545,0.11692,153.57,5.623,8,7.14,5.627,5.962
401,2011,155,600,0.14466,214.9,5.626,8,7.14,5.629,5.965
401,2011,155,615,0.17359,276.24,5.626,8,7.14,5.631,5.969
401,2011,155,630,0.17977,361.48,5.632,8,7.14,5.629,5.968
401,2011,155,645,0.18608,446.73,5.645,7.99,7.13,5.627,5.959
401,2011,155,700,0.19252,531.97,5.656,7.99,7.13,5.62,5.946
401,2011,155,715,0.19909,617.21,5.655,8,7.12,5.615,5.929
401,2011,155,730,0.23133,717.38,5.661,8.02,7.12,5.608,5.911
401,2011,155,745,0.26524,817.54,5.663,8.02,7.12,5.594,5.897
401,2011,155,800,0.30088,917.7,5.655,7.99,7.12,5.557,5.895
401,2011,155,815,0.33833,1017.9,5.628,7.93,7.11,5.459,5.887
401,2011,155,830,0.44309,1105.4,5.579,7.84,6.968,5.166,5.875
401,2011,155,845,0.55802,1193,5.452,7.73,6.581,4.712,5.861
401,2011,155,900,0.68382,1280.6,5.282,7.59,6.097,4.341,5.829
401,2011,155,915,0.8212,1368.1,5.083,7.41,5.695,4.061,5.732
401,2011,155,930,0.90107,1443.6,4.886,7.23,5.461,3.87,5.521
401,2011,155,945,0.98539,1519.1,4.747,7.09,5.356,3.759,5.268
401,2011,155,1000,1.0744,1594.6,4.642,6.967,5.26,3.667,5.009
401,2011,155,1015,1.1682,1670.1,4.531,6.818,5.108,3.569,4.751
401,2011,155,1030,1.2606,1719.5,4.457,6.711,5.053,3.522,4.525
401,2011,155,1045,1.357,1768.9,4.389,6.614,4.964,3.462,4.327
401,2011,155,1100,1.4573,1818.3,4.3,6.517,4.878,3.413,4.168
401,2011,155,1115,1.5618,1867.8,4.241,6.463,4.824,3.379,4.072
401,2011,155,1130,1.6966,1881.7,4.22,6.436,4.783,3.345,4.007
401,2011,155,1145,1.8353,1895.6,4.198,6.381,4.739,3.302,3.969
401,2011,155,1200,1.9781,1909.5,4.148,6.32,4.694,3.254,3.925
401,2011,155,1215,2.125,1923.4,4.163,6.342,4.688,3.232,3.916
401,2011,155,1230,2.214,1893.4,4.135,6.302,4.649,3.19,3.886
401,2011,155,1245,2.3052,1863.4,4.118,6.282,4.63,3.161,3.876
401,2011,155,1300,2.3986,1833.3,4.126,6.298,4.614,3.144,3.87
401,2011,155,1315,2.4944,1803.3,4.137,6.323,4.597,3.127,3.864
401,2011,155,1330,2.5497,1753.6,4.158,6.347,4.584,3.108,3.877
401,2011,155,1345,2.6058,1703.8,4.171,6.347,4.559,3.085,3.878
401,2011,155,1400,2.6627,1654,4.155,6.337,4.524,3.06,3.868
401,2011,155,1415,2.7206,1604.2,4.133,6.329,4.509,3.043,3.864
401,2011,155,1430,2.7095,1556.3,4.179,6.394,4.513,3.04,3.885
401,2011,155,1445,2.6983,1508.5,4.176,6.391,4.491,3.014,3.882
401,2011,155,1500,2.687,1460.6,4.152,6.37,4.47,2.997,3.86
401,2011,155,1515,2.6756,1412.7,4.131,6.367,4.475,2.99,3.858
401,2011,155,1530,2.6073,1316.8,4.146,6.364,4.484,2.986,3.869
401,2011,155,1545,2.5402,1220.9,4.14,6.335,4.492,2.979,3.883
401,2011,155,1600,2.4743,1125,4.18,6.394,4.532,2.989,3.917
401,2011,155,1615,2.4096,1029.1,4.137,6.33,4.529,2.977,3.896
401,2011,155,1630,2.3815,936.09,4.221,6.446,4.6,3.026,3.932
401,2011,155,1645,2.3533,843.06,4.197,6.442,4.63,3.053,3.962
401,2011,155,1700,2.3249,750.02,4.213,6.48,4.683,3.09,3.993
401,2011,155,1715,2.2964,656.99,4.253,6.558,4.766,3.145,4.042
401,2011,155,1730,2.0733,560.18,4.281,6.586,4.808,3.174,4.08
401,2011,155,1745,1.8634,463.36,4.326,6.688,4.913,3.24,4.145
401,2011,155,1800,1.6661,366.55,4.421,6.852,5.095,3.351,4.254
401,2011,155,1815,1.481,269.73,4.5,6.964,5.219,3.434,4.359
401,2011,155,1830,1.3004,209.98,4.589,7.07,5.429,3.567,4.503
401,2011,155,1845,1.1341,150.22,4.668,7.15,5.515,3.644,4.618
401,2011,155,1900,0.98119,90.459,4.766,7.25,5.712,3.779,4.775
401,2011,155,1915,0.84078,30.701,4.877,7.36,5.923,3.933,4.97
401,2011,155,1930,0.80164,23.026,4.978,7.46,6.163,4.119,5.16
